"SeqNum","MOSTYP","MSKB1","MAANTH","MOSHOO","MGODPR","MGEMLE","MFALLE","MSKA","MAUT2","MFWEKI","MRELGE","MAUT1","MAUT0","MHHUUR","MOPLHO","MSKB2","MSKC","MGODRK","MGEMOM","MINKGE","PPERSA","PAANHA","PWAPAR","AMOTSC","AWAPAR","APERSA","Resp"
2915,15,3,3,1,0,2,2,7,0,2,0,0,9,0,0,0,4,5,0,6,0,0,0,0,0,0,0
2916,7,2,5,9,1,4,2,3,0,3,2,3,2,1,1,4,7,1,0,1,0,0,4,1,0,0,0
2917,11,2,4,10,0,3,3,5,0,2,0,2,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0
2919,19,3,3,2,1,6,2,7,1,3,0,3,6,0,9,2,0,9,0,4,0,0,0,0,0,0,0
2920,25,3,3,4,2,7,0,7,1,3,0,3,2,1,9,4,0,5,1,6,6,0,5,0,0,0,0
2921,16,3,3,1,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,5,0,0,4,0,0,0,0
2922,5,3,2,8,1,3,2,6,1,3,0,0,5,0,5,2,2,5,0,2,0,0,2,1,0,0,0
2923,5,2,5,8,1,5,1,4,1,3,1,3,3,1,1,1,5,3,0,2,0,0,0,0,0,0,0
2924,12,3,2,10,1,2,2,5,2,3,1,3,3,0,1,1,3,5,1,1,0,0,0,0,0,0,0
2925,29,3,2,5,0,7,2,7,2,6,2,7,0,2,9,2,0,6,0,6,0,0,4,0,0,0,0
2926,25,2,4,4,0,4,0,7,0,6,3,2,0,6,3,6,2,4,1,6,0,0,4,1,0,0,0
2927,20,3,3,2,0,6,0,7,0,3,0,2,3,1,7,2,4,3,0,5,0,0,0,1,0,0,0
2928,14,3,3,1,0,4,1,7,0,3,0,0,3,2,6,2,5,4,0,3,0,0,6,1,0,0,0
2929,4,2,4,8,3,4,1,5,1,4,2,4,0,2,3,5,4,3,1,3,0,0,0,0,0,0,0
2930,14,3,3,1,0,4,0,9,0,3,1,3,4,1,4,2,2,4,1,3,0,0,2,0,0,0,0
2931,14,4,2,1,0,6,2,6,1,1,1,2,2,1,1,1,4,4,0,3,0,0,1,0,0,0,0
2932,19,3,3,2,1,1,2,5,1,2,1,2,4,0,1,1,5,4,1,4,0,0,3,1,0,0,0
2933,19,3,3,2,0,3,3,6,1,2,0,2,2,0,0,2,6,3,0,4,0,0,0,0,0,0,0
2934,14,2,3,1,1,5,1,5,1,3,2,2,4,1,5,2,3,5,0,3,0,0,6,0,0,0,0
2935,28,3,3,5,0,7,2,9,0,3,6,2,0,7,9,7,0,0,2,8,0,0,0,1,0,0,1
2936,31,4,3,6,0,6,1,9,0,1,0,3,4,0,5,0,0,9,0,4,0,0,3,0,0,0,0
2938,30,2,4,5,0,4,0,7,0,6,3,2,0,6,3,6,2,4,1,7,0,0,4,1,0,0,1
2939,31,3,3,6,0,5,0,7,2,2,2,4,2,2,1,4,2,4,2,4,0,0,3,1,0,0,0
2940,29,2,1,5,2,5,0,7,2,6,5,3,4,3,9,5,0,0,2,6,0,0,0,0,0,0,0
2941,22,3,3,3,0,7,0,8,1,3,1,2,3,2,7,3,3,4,0,4,0,0,0,0,1,0,0
2942,32,4,3,6,1,5,1,7,1,0,5,5,0,3,9,5,0,0,2,8,0,0,5,1,0,0,0
2943,32,4,3,6,1,4,1,7,1,3,4,9,0,3,9,4,0,3,2,7,0,0,0,0,0,0,0
2944,35,3,3,6,0,6,0,6,0,4,4,0,2,7,9,5,0,5,0,6,0,0,1,0,0,0,0
2945,11,1,5,10,0,7,1,5,0,2,1,1,1,1,1,0,3,6,0,2,0,0,0,0,0,0,0
2946,4,3,3,8,1,5,1,4,1,2,2,4,2,1,1,3,6,3,0,3,0,0,0,1,0,0,0
2947,35,3,2,6,1,3,2,7,1,2,3,5,1,2,3,4,3,3,1,6,0,0,3,0,0,0,0
2948,17,3,3,1,1,4,1,6,1,4,1,2,4,1,5,2,3,4,1,3,0,0,0,0,0,0,0
2949,34,3,2,6,1,3,0,7,1,3,2,3,0,3,5,4,2,4,0,7,0,0,0,0,0,0,0
2950,20,4,2,2,2,0,2,9,0,3,2,3,5,2,9,2,0,5,0,5,0,0,0,0,0,0,0
2951,14,2,4,1,0,5,2,9,0,6,7,0,0,6,9,7,0,2,2,3,0,0,0,0,0,0,0
2953,14,3,2,1,0,4,0,9,0,2,1,2,6,1,6,2,3,5,1,3,0,0,2,1,0,0,0
2954,24,3,4,4,1,5,2,5,1,4,5,4,1,5,7,4,3,1,2,6,0,0,4,1,0,0,1
2955,24,2,5,4,0,9,0,9,0,7,6,2,0,7,9,9,2,3,2,6,0,0,0,0,0,0,0
2956,25,2,5,4,2,5,1,4,1,5,2,2,1,4,6,4,2,3,1,6,0,0,4,0,0,0,0
2957,16,2,4,1,0,5,2,7,0,5,0,2,7,0,4,0,5,4,0,5,0,0,4,1,0,0,0
2958,4,3,2,8,2,2,1,5,2,2,2,4,2,2,5,5,2,3,2,4,0,0,0,0,0,0,0
2959,27,2,4,4,1,5,2,5,1,5,4,2,2,4,8,4,1,2,3,3,0,0,1,0,0,0,0
2960,25,3,3,4,0,6,1,6,0,4,3,4,2,1,6,2,0,4,0,6,0,0,0,0,0,0,0
2961,18,3,3,1,1,6,1,6,1,3,1,4,2,1,7,4,2,4,1,4,0,0,0,0,0,0,0
2962,14,3,3,1,0,2,3,6,3,3,0,1,6,0,6,0,3,5,1,3,0,0,0,0,0,0,0
2963,11,2,4,10,0,4,0,3,2,4,2,0,0,3,7,7,4,0,0,2,0,0,0,0,0,0,0
2964,4,1,2,8,2,3,1,2,2,3,1,1,3,1,1,1,6,3,1,3,0,0,3,0,0,0,0
2965,35,3,2,6,2,4,2,7,1,3,3,4,2,3,3,3,1,3,1,6,0,0,0,0,0,0,0
2966,19,3,3,2,0,3,3,6,1,2,0,2,2,0,0,2,6,3,0,4,0,0,0,0,0,0,0
2967,33,3,2,6,1,5,2,8,1,4,1,3,5,2,8,2,2,5,0,6,3,0,6,0,0,0,0
2968,16,3,3,1,1,4,2,7,1,4,1,1,4,2,7,2,3,3,0,5,0,0,0,0,0,0,0
2969,7,2,4,9,0,7,0,4,0,5,1,4,1,1,1,1,4,4,0,1,0,0,3,0,0,0,0
2970,14,3,3,1,0,6,1,7,1,4,1,3,2,1,4,3,2,5,1,3,0,0,3,1,0,0,0
2971,30,2,4,5,0,4,0,7,0,6,3,2,0,6,3,6,2,4,1,7,0,0,0,0,0,0,0
2972,27,3,3,4,1,4,2,7,0,4,1,6,1,0,3,2,3,3,1,3,0,0,0,0,0,0,0
2973,5,2,2,8,0,4,0,3,0,0,3,3,2,0,0,0,9,0,0,2,0,0,2,1,0,0,0
2974,20,3,3,2,0,5,1,7,1,2,1,2,3,1,4,2,4,4,1,5,0,0,2,1,0,0,0
2975,12,2,4,10,0,4,1,6,1,3,0,4,2,0,0,2,5,4,0,1,0,0,3,1,0,0,0
2976,4,2,2,8,3,4,2,3,4,5,0,4,4,0,0,1,3,6,0,3,0,0,0,0,0,0,0
2977,31,3,2,6,0,4,2,8,1,2,0,2,4,1,3,0,1,3,0,4,0,0,3,0,0,0,0
2978,14,2,3,1,0,7,0,7,2,5,0,2,5,2,9,3,2,5,0,3,0,0,4,1,0,0,0
2979,34,4,2,6,2,4,2,9,0,0,2,7,1,0,7,0,0,0,5,7,0,0,0,0,0,0,0
2980,11,2,3,10,0,5,1,7,1,5,0,2,2,0,6,4,2,3,3,2,0,0,4,1,0,0,0
2982,14,2,4,1,0,5,2,9,0,6,7,0,0,6,9,7,0,2,2,3,0,0,4,1,0,0,1
2983,35,3,4,6,0,2,4,7,0,0,4,4,1,0,0,3,6,0,0,6,0,0,2,1,0,0,0
2984,25,2,4,4,0,8,0,7,2,5,2,2,2,2,6,5,2,3,2,6,0,0,0,0,0,0,0
2985,33,3,3,6,1,5,0,8,1,3,2,3,3,2,7,4,2,3,0,6,0,0,3,0,0,0,0
2986,21,3,2,3,0,6,0,6,3,5,1,3,0,4,9,6,0,4,2,3,0,0,3,1,0,0,0
2987,23,3,3,4,3,5,0,9,0,1,5,2,1,4,9,7,0,1,2,8,0,0,4,1,0,0,0
2988,19,2,3,2,1,5,1,5,1,3,2,2,4,1,5,2,3,5,0,4,0,0,5,0,0,0,0
2989,14,3,4,1,0,6,0,5,1,3,0,2,3,1,2,1,5,3,1,3,0,0,2,0,0,0,0
2990,25,2,5,4,1,5,2,5,1,6,2,2,4,3,7,4,1,2,3,6,0,0,4,1,0,0,0
2991,12,2,3,10,1,5,3,6,0,4,0,3,3,1,5,0,1,7,0,1,0,0,3,0,0,0,0
2992,17,3,3,1,1,4,1,6,1,3,2,3,2,3,5,5,2,2,1,3,0,0,3,0,0,0,0
2993,14,3,3,1,0,9,0,9,0,2,0,2,5,2,9,6,0,5,0,3,0,0,0,0,0,0,0
2994,32,3,3,6,2,3,0,7,2,4,1,3,2,1,1,3,1,2,1,8,0,0,0,0,0,0,0
2995,4,2,2,8,0,4,1,4,3,2,1,2,2,1,1,1,4,4,0,3,0,0,2,1,0,0,0
2996,19,2,3,2,0,5,2,4,2,4,1,3,2,2,3,1,4,3,0,4,0,0,0,0,0,0,0
2997,27,2,4,4,1,5,2,5,1,5,4,2,2,4,8,4,1,2,3,3,0,0,0,0,0,0,0
2998,10,2,1,10,2,5,1,4,4,6,1,6,2,1,4,2,4,4,0,3,0,0,4,1,0,0,0
2999,14,3,3,1,0,6,1,6,0,3,1,4,2,1,7,2,0,4,0,3,0,0,0,0,0,0,0
3000,14,2,2,1,0,3,2,5,2,4,0,5,4,0,2,0,3,6,0,3,0,0,0,0,0,0,0
3001,13,2,3,10,0,2,2,5,2,4,0,2,5,0,0,2,5,4,0,1,0,0,0,0,0,0,0
3002,12,2,4,10,0,2,2,7,0,6,0,3,4,0,0,0,6,3,0,1,0,0,1,0,0,0,0
3003,19,4,2,2,2,4,2,7,1,0,1,4,4,0,7,3,4,2,0,4,0,0,0,0,0,0,0
3004,14,3,3,1,0,1,3,7,0,1,0,1,6,1,0,2,1,6,0,3,0,0,0,0,0,0,0
3005,18,3,2,1,1,3,3,5,0,1,1,6,1,0,3,1,7,1,1,4,0,0,5,0,0,0,0
3006,22,2,3,3,0,9,0,5,0,3,0,0,3,0,9,2,6,3,0,4,0,0,4,1,0,0,0
3007,19,4,3,2,0,6,0,7,0,2,0,2,8,0,7,0,5,0,0,3,0,0,4,1,0,0,0
3008,22,4,2,3,1,5,1,6,1,3,0,2,0,0,7,3,0,0,0,4,0,0,4,1,0,0,0
3009,25,3,4,4,0,9,0,9,0,6,0,4,0,3,6,4,3,4,0,6,0,2,4,0,0,0,0
3010,12,2,4,10,0,2,2,7,0,6,0,3,4,0,0,0,6,3,0,1,0,0,0,0,0,0,0
3011,16,2,3,1,0,5,2,6,1,3,3,3,3,2,7,1,2,5,0,5,0,0,2,0,0,0,0
3012,3,1,2,8,0,5,2,1,4,4,1,6,1,1,0,3,3,4,0,2,0,0,2,1,0,0,0
3013,25,2,3,4,0,4,0,5,2,4,3,2,0,3,5,3,3,3,1,6,0,0,0,0,0,0,0
3014,23,3,4,4,0,4,0,7,1,6,4,3,1,4,8,2,2,3,0,8,0,0,3,0,0,0,0
3015,6,2,5,9,1,6,1,5,1,3,2,6,1,1,1,5,5,3,2,1,0,0,3,0,0,0,0
3016,14,3,3,1,0,2,3,6,3,3,0,1,6,0,6,0,3,5,1,3,0,0,0,0,0,0,0
3017,14,3,3,1,1,4,2,7,1,4,1,1,4,2,7,2,3,3,0,3,0,0,3,0,0,0,0
3018,30,3,3,5,2,3,1,9,0,2,2,4,2,1,1,4,3,4,0,7,0,0,3,0,0,0,0
3019,30,3,3,5,0,4,1,6,1,1,4,5,2,3,8,1,1,6,0,7,0,0,4,1,0,0,0
3020,3,2,2,8,0,4,2,0,5,5,0,2,4,0,0,0,4,2,0,2,0,0,2,1,0,0,0
3021,33,3,2,6,6,1,2,6,2,3,2,2,3,3,3,4,1,4,1,7,0,0,0,0,0,0,0
3022,4,2,2,8,2,2,2,5,1,4,0,4,3,1,6,1,3,5,0,3,0,0,2,1,0,0,0
3023,14,2,3,1,0,7,1,5,1,1,0,2,6,0,1,1,5,3,0,3,0,0,0,0,0,0,0
3024,14,3,3,1,0,5,0,7,2,3,0,0,4,2,5,4,2,2,3,3,0,0,4,1,0,0,0
3025,10,1,3,10,2,1,2,2,0,2,0,0,3,0,1,2,7,1,0,3,0,0,2,1,0,0,0
3026,6,2,3,9,0,5,1,3,2,3,2,4,2,1,2,1,5,3,0,1,0,0,0,0,0,0,0
3027,14,2,2,1,0,3,2,5,2,4,0,5,4,0,2,0,3,6,0,3,0,0,4,1,0,0,0
3028,16,2,4,1,0,4,0,3,0,2,1,2,3,0,7,2,1,4,0,5,0,0,6,0,0,0,0
3029,25,1,4,4,3,4,0,5,0,4,2,3,1,0,9,4,3,4,0,6,0,0,4,1,0,0,1
3030,13,2,4,10,0,4,3,7,0,5,0,4,2,0,0,2,2,7,0,1,0,0,3,0,0,0,0
3031,19,3,2,2,0,4,0,9,0,2,1,3,3,1,4,2,1,4,1,4,0,0,0,1,0,0,0
3032,29,4,2,5,1,5,2,8,1,1,5,4,1,5,9,5,1,3,1,6,0,0,4,1,0,0,0
3033,28,3,3,5,3,5,2,7,0,3,7,0,1,7,7,5,1,1,4,8,0,0,3,0,0,0,0
3034,6,2,4,9,1,4,2,5,0,0,5,9,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0
3035,22,3,3,3,0,7,0,8,1,3,1,2,3,2,7,3,3,4,0,4,0,0,0,0,0,0,0
3036,13,2,4,10,0,6,1,5,0,4,2,4,3,2,2,0,5,2,0,1,0,0,2,0,0,0,0
3037,16,3,3,1,1,4,2,7,1,4,1,1,4,2,7,2,3,3,0,5,0,0,4,1,0,0,0
3038,19,3,3,2,0,4,0,9,0,3,1,3,4,1,4,2,2,4,1,4,0,0,0,1,0,0,0
3039,25,2,4,4,1,4,1,7,1,9,0,2,2,0,5,4,5,5,0,6,0,0,3,1,0,0,0
3040,12,2,3,10,3,5,0,9,0,6,3,7,0,1,4,2,2,4,1,1,0,0,0,0,0,0,0
3041,14,2,3,1,1,4,1,6,2,4,1,3,2,1,4,2,3,4,1,3,0,0,0,0,0,0,0
3043,20,2,4,2,0,4,1,3,1,2,0,1,0,0,1,2,7,2,0,5,0,0,0,0,0,0,0
3044,31,2,3,6,0,6,1,7,1,1,5,5,1,1,0,5,0,5,0,4,0,0,0,0,0,0,0
3045,15,2,3,1,1,4,1,7,1,5,0,3,0,0,7,4,3,2,4,6,4,0,2,0,0,0,0
3047,4,2,3,8,0,5,1,4,3,5,2,5,2,2,1,2,4,4,1,3,0,0,0,0,0,0,0
3048,4,2,2,8,2,2,4,2,5,5,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0
3049,32,4,2,6,1,2,1,7,2,2,2,4,2,2,9,3,1,5,1,8,0,0,4,1,0,0,0
3050,14,3,4,1,0,4,0,5,0,2,0,0,3,0,9,0,6,3,0,3,0,0,0,0,0,0,0
3052,15,3,3,1,0,3,3,9,0,3,3,8,1,1,9,9,0,0,8,6,0,0,0,1,0,0,0
3053,19,2,3,2,0,3,3,5,0,1,0,4,0,0,0,0,1,6,0,4,0,0,3,1,0,0,0
3054,19,4,2,2,0,2,3,6,0,0,0,7,0,0,5,2,0,7,2,4,0,0,3,0,0,0,0
3055,30,3,3,5,2,5,2,7,2,2,4,5,2,2,9,5,1,2,0,7,0,0,4,1,0,0,0
3056,15,2,4,1,0,7,0,7,0,5,2,0,2,3,9,3,0,7,0,6,0,0,0,0,0,0,1
3057,25,2,3,4,1,4,2,5,2,5,2,4,2,2,3,2,2,3,1,6,0,0,0,0,0,0,0
3058,14,3,3,1,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,3,0,0,0,0,0,0,0
3059,18,3,3,1,0,5,0,8,0,3,0,5,3,0,8,1,0,6,0,4,0,0,4,1,0,0,0
3061,4,2,2,8,2,0,3,7,0,3,1,1,5,1,1,6,1,6,1,5,0,0,3,1,0,0,0
3062,17,3,4,1,1,4,1,7,1,4,0,9,0,0,2,4,5,4,0,3,0,0,0,0,0,0,0
3063,5,2,2,8,0,2,2,4,2,5,1,2,4,0,0,2,3,4,0,2,0,0,0,0,0,0,0
3064,12,3,3,10,2,2,0,6,1,1,0,0,2,0,3,0,3,6,0,1,0,0,0,0,0,0,0
3065,33,3,3,6,3,4,1,5,0,1,3,3,2,2,2,1,2,3,1,6,0,0,0,0,0,0,0
3066,12,3,2,10,0,6,0,6,0,1,0,4,2,0,0,0,2,7,0,1,0,0,0,1,0,0,0
3067,16,3,3,1,0,4,0,5,2,2,0,4,4,0,8,1,4,1,4,5,0,0,0,0,0,0,0
3068,22,4,2,3,1,4,1,7,1,4,5,0,0,9,5,4,0,0,0,4,0,0,0,0,0,0,0
3069,12,3,3,10,0,4,3,7,1,4,0,5,2,0,0,2,4,4,0,1,0,0,0,0,0,0,0
3070,5,2,1,8,3,4,2,3,4,5,0,2,3,0,0,1,1,6,0,2,0,0,3,1,0,0,0
3071,14,3,3,1,0,6,1,6,0,3,1,4,2,1,7,2,0,4,0,3,0,0,4,1,0,0,0
3072,13,3,3,10,1,4,2,5,2,3,2,2,3,2,6,2,3,4,1,1,0,0,4,0,0,0,0
3073,20,2,4,2,0,4,1,3,1,2,0,1,0,0,1,2,7,2,0,5,0,0,4,1,0,0,0
3074,19,2,2,2,0,3,1,8,0,1,1,2,3,1,0,0,7,2,0,4,0,0,3,1,0,0,0
3075,14,3,3,1,0,2,3,6,3,3,0,1,6,0,6,0,3,5,1,3,0,0,3,1,0,0,0
3076,19,3,3,2,0,6,2,6,0,3,1,5,2,2,2,3,3,3,1,4,0,0,0,0,0,0,0
3077,15,3,2,1,0,7,0,7,2,4,0,2,4,0,7,0,0,5,0,6,0,0,4,1,0,0,0
3079,35,3,2,6,0,4,0,9,0,2,2,3,0,1,2,2,6,0,0,6,0,0,0,0,0,0,0
3081,20,5,3,2,0,6,0,9,0,3,0,3,6,0,6,0,6,0,0,5,0,0,3,0,0,0,0
3082,13,2,4,10,1,3,3,5,1,2,1,3,2,1,7,3,3,4,1,1,0,0,3,1,0,0,0
3083,14,3,3,1,0,3,0,9,0,0,0,3,3,0,5,6,5,0,0,3,0,0,3,1,0,0,0
3084,23,2,4,4,0,5,2,9,0,2,5,2,0,1,9,4,0,1,5,8,0,0,0,1,0,0,1
3085,4,1,2,8,1,4,2,2,2,3,2,3,2,2,1,1,2,6,1,3,0,0,3,1,0,0,0
3086,16,2,3,1,0,4,4,7,2,7,0,4,1,1,2,2,5,3,0,5,0,0,4,1,0,0,0
3087,12,3,3,10,0,2,3,6,3,4,0,0,0,0,4,0,0,5,0,1,0,0,0,0,0,0,0
3088,19,3,3,2,0,9,0,5,0,5,0,0,3,0,0,2,9,0,0,3,0,0,4,0,0,0,0
3089,17,3,3,1,1,5,1,7,1,4,4,3,1,4,5,5,1,2,1,3,0,0,0,0,0,0,1
3090,11,2,3,10,0,5,1,7,1,5,0,2,2,0,6,4,2,3,3,2,0,0,0,1,0,0,0
3091,31,3,3,6,1,4,1,7,1,5,0,4,2,0,9,1,0,8,1,4,0,0,3,0,0,0,0
3092,19,3,3,2,0,4,0,9,0,4,0,0,5,0,0,0,6,3,0,4,0,0,0,0,0,0,0
3093,9,2,4,9,1,7,1,7,1,6,3,2,2,3,7,4,2,4,2,1,0,0,2,1,0,0,0
3094,21,3,3,3,0,3,0,9,0,4,2,0,2,2,7,2,4,2,0,3,0,0,4,1,0,0,0
3096,30,3,3,5,5,0,2,6,0,3,0,4,2,2,8,4,2,6,0,8,0,0,4,1,0,0,0
3097,10,2,3,10,0,9,0,5,0,4,0,5,0,4,7,6,0,0,0,3,0,0,0,0,0,0,0
3098,14,4,2,1,0,5,1,8,1,1,0,5,2,0,7,0,1,7,1,3,0,0,0,0,0,0,0
3099,34,4,2,6,2,4,2,9,0,0,2,7,1,0,7,0,0,0,5,7,0,0,4,1,0,0,0
3100,23,4,3,4,1,5,1,6,1,2,8,2,2,5,9,4,0,1,5,8,0,0,0,0,0,0,0
3101,35,4,2,6,2,4,0,7,0,3,5,3,0,5,5,4,2,2,0,6,0,0,0,0,0,0,0
3102,13,3,3,10,1,5,1,5,1,3,2,2,4,1,5,2,3,5,0,1,0,0,0,0,0,0,0
3103,22,2,3,3,0,3,0,5,0,4,2,4,1,4,7,4,1,6,0,4,0,0,6,1,0,0,0
3104,32,4,2,6,0,5,0,9,0,3,0,4,5,0,6,4,2,7,0,8,0,0,4,0,0,0,1
3105,33,3,3,6,2,7,0,9,0,3,0,4,0,1,8,2,2,4,0,6,0,0,3,1,0,0,0
3106,14,3,3,1,0,6,1,7,1,4,1,3,2,1,4,3,2,5,1,3,0,0,0,0,0,0,0
3108,14,3,3,1,0,6,1,6,0,3,1,4,2,1,7,2,0,4,0,3,0,0,4,1,0,0,0
3109,21,4,3,3,1,4,1,6,0,3,0,0,0,4,9,3,0,1,0,3,0,0,0,0,0,0,0
3110,20,2,4,2,0,4,1,3,1,2,0,1,0,0,1,2,7,2,0,5,0,0,4,1,0,0,0
3111,34,3,2,6,6,3,0,9,0,3,6,3,0,5,9,9,0,0,3,7,0,0,4,1,0,0,0
3112,11,2,4,10,0,3,3,5,0,3,0,3,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0
3113,17,2,4,1,2,4,2,7,0,4,1,3,1,1,7,4,2,5,0,3,0,0,4,1,0,0,0
3114,19,4,2,2,0,4,0,8,0,1,1,2,0,1,1,1,5,4,0,4,0,0,0,0,0,0,0
3116,5,3,2,8,1,4,2,7,1,3,1,2,5,0,1,2,2,5,1,2,0,0,0,0,0,0,0
3118,31,3,2,6,0,3,1,8,0,1,2,2,3,2,0,0,4,5,0,4,0,0,2,1,0,0,0
3119,34,3,2,6,0,3,3,5,2,2,2,6,0,1,9,5,2,3,0,7,0,0,4,1,0,0,0
3120,25,2,4,4,1,4,1,7,1,9,0,2,2,0,5,4,5,5,0,6,0,0,0,0,0,0,0
3121,16,4,3,1,0,4,1,6,2,4,0,3,3,0,4,1,0,0,5,5,0,0,0,0,0,0,0
3122,25,3,3,4,0,6,1,6,0,4,3,4,2,1,6,2,0,4,0,6,0,0,4,1,0,0,1
3123,14,4,2,1,0,8,1,9,0,2,2,4,1,3,9,3,0,6,0,3,0,0,0,0,0,0,0
3124,6,2,4,9,1,5,1,5,1,3,2,3,2,2,3,4,3,4,1,1,0,0,2,1,0,0,0
3125,13,2,4,10,2,5,0,5,2,5,2,4,2,2,3,2,4,3,2,1,0,0,4,1,0,0,0
3126,14,3,3,1,1,6,2,7,1,3,0,3,3,0,6,2,0,4,5,3,0,0,0,0,0,0,0
3127,3,3,3,8,0,5,0,7,0,2,2,1,1,2,5,2,0,6,0,2,0,0,0,0,0,0,0
3128,7,2,4,9,0,7,0,4,0,5,1,4,1,1,1,1,4,4,0,1,0,0,0,0,0,0,0
3129,26,2,6,4,0,4,2,6,0,6,1,2,0,2,0,2,4,5,0,6,0,0,0,0,0,0,0
3130,17,2,5,1,1,4,2,3,0,3,2,3,2,1,1,4,7,1,0,3,0,0,3,1,0,0,0
3131,14,3,3,1,0,4,1,6,2,4,1,3,3,1,4,1,4,4,1,3,0,0,0,0,0,0,0
3132,14,2,4,1,0,5,2,9,0,6,7,0,0,6,9,7,0,2,2,3,0,0,3,1,0,0,0
3133,17,2,4,1,2,5,0,9,0,6,0,7,0,2,6,3,2,4,0,3,0,0,4,0,0,0,0
3134,4,2,2,8,0,6,2,4,2,3,2,3,3,2,1,2,3,4,0,3,0,0,0,0,0,0,0
3135,30,3,3,5,1,4,1,9,0,4,3,4,2,2,9,7,0,1,3,7,0,0,3,1,0,0,0
3136,18,2,3,1,0,6,1,4,3,5,0,3,2,1,1,2,2,2,1,5,0,0,3,0,0,0,0
3137,4,2,2,8,0,6,1,1,2,4,2,5,2,1,0,4,4,3,0,3,0,0,2,1,0,0,0
3139,15,3,3,1,1,5,1,6,1,2,4,6,1,4,8,3,1,2,3,6,0,0,4,1,0,0,0
3140,11,2,4,10,0,3,3,5,0,2,0,2,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0
3141,11,2,4,10,0,9,0,5,0,2,0,0,3,2,9,2,5,0,0,1,0,0,0,0,0,0,0
3142,19,2,3,2,0,4,2,6,0,4,0,2,4,0,0,2,5,2,0,4,0,0,0,0,0,0,0
3143,16,2,3,1,0,0,2,4,3,2,5,3,2,4,0,3,2,5,0,5,0,0,0,0,0,0,0
3144,8,1,5,9,0,5,0,5,0,1,1,3,1,1,0,0,3,5,0,1,0,0,2,0,0,0,0
3145,24,2,4,4,0,5,2,7,0,5,0,2,7,0,4,0,5,4,0,6,0,0,0,0,0,0,0
3146,14,3,3,1,0,5,0,7,2,3,0,0,4,2,5,4,2,2,3,3,0,0,0,0,0,0,1
3147,19,3,2,2,0,6,3,9,0,4,2,4,2,2,0,3,2,5,0,4,0,0,0,0,0,0,0
3148,35,3,4,6,0,2,4,7,0,0,4,4,1,0,0,3,6,0,0,6,0,0,3,0,0,0,0
3149,14,3,3,1,0,4,1,7,0,3,0,0,3,2,6,2,5,4,0,3,0,0,0,0,0,0,0
3150,16,4,4,1,1,4,1,6,0,2,0,3,3,0,6,3,0,9,0,5,0,0,3,0,0,0,0
3151,19,2,2,2,0,3,1,8,0,1,1,2,3,1,0,0,7,2,0,4,0,0,0,0,0,0,0
3152,25,1,5,4,1,4,1,7,1,1,0,2,0,5,8,4,4,1,4,6,0,0,5,0,0,0,0
3153,17,2,3,1,1,4,1,6,2,4,1,3,2,1,4,2,3,4,1,3,0,0,0,0,0,0,0
3154,20,3,3,2,2,7,0,8,1,4,0,4,2,2,9,7,0,6,1,5,0,0,0,0,0,0,0
3155,14,2,4,1,2,5,0,9,0,6,0,7,0,2,6,3,2,4,0,3,0,0,1,0,0,0,0
3156,15,5,2,1,0,8,1,9,0,1,1,4,1,2,9,2,0,7,0,6,0,0,0,0,0,0,0
3157,15,3,3,1,1,4,1,7,1,6,0,2,2,0,6,4,0,9,0,6,0,0,0,0,0,0,0
3158,33,3,2,6,1,5,2,8,1,4,1,3,5,2,8,2,2,5,0,6,0,0,2,1,0,0,0
3159,22,3,3,3,2,7,0,9,0,4,0,5,0,1,8,2,1,5,0,4,0,0,0,0,0,0,0
3160,14,3,2,1,0,4,0,9,0,2,1,2,6,1,6,2,3,5,1,3,0,0,0,0,0,0,0
3161,10,3,3,10,2,3,2,5,2,3,1,7,1,0,8,3,1,7,1,3,0,0,2,1,0,0,0
3162,4,2,3,8,3,2,1,5,2,5,2,2,3,3,3,3,5,0,4,3,0,0,3,1,0,0,0
3163,6,2,4,9,2,7,1,5,0,2,3,3,1,3,3,6,5,2,0,1,0,0,0,1,0,0,0
3164,28,3,3,5,1,4,2,9,0,4,5,2,2,5,9,7,0,2,3,8,0,0,0,0,0,0,0
3165,5,3,2,8,0,1,0,3,2,2,0,1,4,0,1,1,8,1,0,2,0,0,2,1,0,0,0
3166,18,2,2,1,0,4,0,5,2,5,1,7,1,1,8,5,2,3,1,4,0,0,4,1,0,0,0
3168,31,3,3,6,0,5,0,7,2,2,2,4,2,2,1,4,2,4,2,4,0,0,0,0,0,0,0
3169,23,4,3,4,1,5,1,6,1,2,8,2,2,5,9,4,0,1,5,8,0,0,0,0,0,0,0
3170,5,3,2,8,0,2,3,6,1,2,2,3,2,0,1,0,5,3,0,2,0,0,0,0,0,0,0
3171,14,2,4,1,0,8,0,7,0,7,0,2,6,0,8,2,0,6,0,3,0,0,0,0,0,0,0
3172,4,2,3,8,2,5,1,3,3,3,2,3,1,1,1,1,4,2,0,3,0,0,3,1,0,0,1
